,Transaction,Date,Customer,Item_Code,Brand,Qty
18661,sales,12-Dec-23,C6,A2,LUX,9
18662,sales,12-Dec-23,C6,A3,Park Avenue,7
18663,sales,12-Dec-23,C6,A4,Cinthol,10
18664,sales,12-Dec-23,C6,A5,Dove,8
18665,sales,12-Dec-23,C6,A6,Medimix,6
18666,sales,12-Dec-23,C7,A1,Hamam,3
18667,sales,12-Dec-23,C7,A2,LUX,9
18668,sales,12-Dec-23,C7,A3,Park Avenue,10
18669,sales,12-Dec-23,C7,A4,Cinthol,9
18670,sales,12-Dec-23,C7,A5,Dove,5
18671,sales,12-Dec-23,C7,A6,Medimix,3
18672,sales,12-Dec-23,C8,A1,Hamam,10
18673,sales,12-Dec-23,C8,A2,LUX,8
18674,sales,12-Dec-23,C8,A3,Park Avenue,3
18675,sales,12-Dec-23,C8,A4,Cinthol,8
18676,sales,12-Dec-23,C8,A5,Dove,8
18677,sales,12-Dec-23,C8,A6,Medimix,7
18678,sales,12-Dec-23,C9,A1,Hamam,10
18679,sales,12-Dec-23,C9,A2,LUX,2
18680,sales,12-Dec-23,C9,A3,Park Avenue,7
18681,sales,12-Dec-23,C9,A4,Cinthol,1
18682,sales,12-Dec-23,C9,A5,Dove,7
18683,sales,12-Dec-23,C9,A6,Medimix,9
18684,sales,13-Dec-23,C1,A1,Hamam,9
18685,sales,13-Dec-23,C1,A2,LUX,4
18686,sales,13-Dec-23,C1,A3,Park Avenue,8
18687,sales,13-Dec-23,C1,A4,Cinthol,4
18688,sales,13-Dec-23,C1,A5,Dove,5
18689,sales,13-Dec-23,C1,A6,Medimix,6
18690,sales,13-Dec-23,C2,A1,Hamam,6
18691,sales,13-Dec-23,C2,A2,LUX,3
18692,sales,13-Dec-23,C2,A3,Park Avenue,3
18693,sales,13-Dec-23,C2,A4,Cinthol,4
18694,sales,13-Dec-23,C2,A5,Dove,1
18695,sales,13-Dec-23,C2,A6,Medimix,7
18696,sales,13-Dec-23,C3,A1,Hamam,2
18697,sales,13-Dec-23,C3,A2,LUX,1
18698,sales,13-Dec-23,C3,A3,Park Avenue,7
18699,sales,13-Dec-23,C3,A4,Cinthol,2
18700,sales,13-Dec-23,C3,A5,Dove,7
18701,sales,13-Dec-23,C3,A6,Medimix,8
18702,sales,13-Dec-23,C4,A1,Hamam,10
18703,sales,13-Dec-23,C4,A2,LUX,5
18704,sales,13-Dec-23,C4,A3,Park Avenue,2
18705,sales,13-Dec-23,C4,A4,Cinthol,1
18706,sales,13-Dec-23,C4,A5,Dove,5
18707,sales,13-Dec-23,C4,A6,Medimix,7
18708,sales,13-Dec-23,C5,A1,Hamam,7
18709,sales,13-Dec-23,C5,A2,LUX,1
18710,sales,13-Dec-23,C5,A3,Park Avenue,6
18711,sales,13-Dec-23,C5,A4,Cinthol,4
18712,sales,13-Dec-23,C5,A5,Dove,8
18713,sales,13-Dec-23,C5,A6,Medimix,8
18714,sales,13-Dec-23,C6,A1,Hamam,4
18715,sales,13-Dec-23,C6,A2,LUX,10
18716,sales,13-Dec-23,C6,A3,Park Avenue,3
18717,sales,13-Dec-23,C6,A4,Cinthol,3
18718,sales,13-Dec-23,C6,A5,Dove,5
18719,sales,13-Dec-23,C6,A6,Medimix,3
18720,sales,13-Dec-23,C7,A1,Hamam,1
18721,sales,13-Dec-23,C7,A2,LUX,7
18722,sales,13-Dec-23,C7,A3,Park Avenue,7
18723,sales,13-Dec-23,C7,A4,Cinthol,8
18724,sales,13-Dec-23,C7,A5,Dove,9
18725,sales,13-Dec-23,C7,A6,Medimix,2
18726,sales,13-Dec-23,C8,A1,Hamam,9
18727,sales,13-Dec-23,C8,A2,LUX,5
18728,sales,13-Dec-23,C8,A3,Park Avenue,1
18729,sales,13-Dec-23,C8,A4,Cinthol,9
18730,sales,13-Dec-23,C8,A5,Dove,10
18731,sales,13-Dec-23,C8,A6,Medimix,4
18732,sales,13-Dec-23,C9,A1,Hamam,10
18733,sales,13-Dec-23,C9,A2,LUX,8
18734,sales,13-Dec-23,C9,A3,Park Avenue,1
18735,sales,13-Dec-23,C9,A4,Cinthol,10
18736,sales,13-Dec-23,C9,A5,Dove,5
18737,sales,13-Dec-23,C9,A6,Medimix,3
18738,sales,14-Dec-23,C1,A1,Hamam,6
18739,sales,14-Dec-23,C1,A2,LUX,1
18740,sales,14-Dec-23,C1,A3,Park Avenue,6
18741,sales,14-Dec-23,C1,A4,Cinthol,1
18742,sales,14-Dec-23,C1,A5,Dove,1
18743,sales,14-Dec-23,C1,A6,Medimix,5
18744,sales,14-Dec-23,C2,A1,Hamam,2
18745,sales,14-Dec-23,C2,A2,LUX,8
18746,sales,14-Dec-23,C2,A3,Park Avenue,5
18747,sales,14-Dec-23,C2,A4,Cinthol,2
18748,sales,14-Dec-23,C2,A5,Dove,5
18749,sales,14-Dec-23,C2,A6,Medimix,4
18750,sales,14-Dec-23,C3,A1,Hamam,5
18751,sales,14-Dec-23,C3,A2,LUX,1
18752,sales,14-Dec-23,C3,A3,Park Avenue,7
18753,sales,14-Dec-23,C3,A4,Cinthol,1
18754,sales,14-Dec-23,C3,A5,Dove,7
18755,sales,14-Dec-23,C3,A6,Medimix,1
18756,sales,14-Dec-23,C4,A1,Hamam,2
18757,sales,14-Dec-23,C4,A2,LUX,4
18758,sales,14-Dec-23,C4,A3,Park Avenue,8
18759,sales,14-Dec-23,C4,A4,Cinthol,6
18760,sales,14-Dec-23,C4,A5,Dove,8
18761,sales,14-Dec-23,C4,A6,Medimix,6
18762,sales,14-Dec-23,C5,A1,Hamam,7
18763,sales,14-Dec-23,C5,A2,LUX,6
18764,sales,14-Dec-23,C5,A3,Park Avenue,1
18765,sales,14-Dec-23,C5,A4,Cinthol,7
18766,sales,14-Dec-23,C5,A5,Dove,8
18767,sales,14-Dec-23,C5,A6,Medimix,6
18768,sales,14-Dec-23,C6,A1,Hamam,7
18769,sales,14-Dec-23,C6,A2,LUX,4
18770,sales,14-Dec-23,C6,A3,Park Avenue,3
18771,sales,14-Dec-23,C6,A4,Cinthol,4
18772,sales,14-Dec-23,C6,A5,Dove,6
18773,sales,14-Dec-23,C6,A6,Medimix,5
18774,sales,14-Dec-23,C7,A1,Hamam,10
18775,sales,14-Dec-23,C7,A2,LUX,7
18776,sales,14-Dec-23,C7,A3,Park Avenue,10
18777,sales,14-Dec-23,C7,A4,Cinthol,8
18778,sales,14-Dec-23,C7,A5,Dove,5
18779,sales,14-Dec-23,C7,A6,Medimix,2
18780,sales,14-Dec-23,C8,A1,Hamam,2
18781,sales,14-Dec-23,C8,A2,LUX,1
18782,sales,14-Dec-23,C8,A3,Park Avenue,2
18783,sales,14-Dec-23,C8,A4,Cinthol,7
18784,sales,14-Dec-23,C8,A5,Dove,7
18785,sales,14-Dec-23,C8,A6,Medimix,8
18786,sales,14-Dec-23,C9,A1,Hamam,3
18787,sales,14-Dec-23,C9,A2,LUX,9
18788,sales,14-Dec-23,C9,A3,Park Avenue,7
18789,sales,14-Dec-23,C9,A4,Cinthol,5
18790,sales,14-Dec-23,C9,A5,Dove,3
18791,sales,14-Dec-23,C9,A6,Medimix,2
18792,sales,15-Dec-23,C1,A1,Hamam,9
18793,sales,15-Dec-23,C1,A2,LUX,8
18794,sales,15-Dec-23,C1,A3,Park Avenue,1
18795,sales,15-Dec-23,C1,A4,Cinthol,8
18796,sales,15-Dec-23,C1,A5,Dove,9
18797,sales,15-Dec-23,C1,A6,Medimix,9
18798,sales,15-Dec-23,C2,A1,Hamam,1
18799,sales,15-Dec-23,C2,A2,LUX,6
18800,sales,15-Dec-23,C2,A3,Park Avenue,8
18801,sales,15-Dec-23,C2,A4,Cinthol,4
18802,sales,15-Dec-23,C2,A5,Dove,8
18803,sales,15-Dec-23,C2,A6,Medimix,6
18804,sales,15-Dec-23,C3,A1,Hamam,3
18805,sales,15-Dec-23,C3,A2,LUX,1
18806,sales,15-Dec-23,C3,A3,Park Avenue,9
18807,sales,15-Dec-23,C3,A4,Cinthol,8
18808,sales,15-Dec-23,C3,A5,Dove,4
18809,sales,15-Dec-23,C3,A6,Medimix,9
18810,sales,15-Dec-23,C4,A1,Hamam,10
18811,sales,15-Dec-23,C4,A2,LUX,6
18812,sales,15-Dec-23,C4,A3,Park Avenue,7
18813,sales,15-Dec-23,C4,A4,Cinthol,10
18814,sales,15-Dec-23,C4,A5,Dove,6
18815,sales,15-Dec-23,C4,A6,Medimix,2
18816,sales,15-Dec-23,C5,A1,Hamam,8
18817,sales,15-Dec-23,C5,A2,LUX,4
18818,sales,15-Dec-23,C5,A3,Park Avenue,5
18819,sales,15-Dec-23,C5,A4,Cinthol,9
18820,sales,15-Dec-23,C5,A5,Dove,5
18821,sales,15-Dec-23,C5,A6,Medimix,5
18822,sales,15-Dec-23,C6,A1,Hamam,1
18823,sales,15-Dec-23,C6,A2,LUX,6
18824,sales,15-Dec-23,C6,A3,Park Avenue,3
18825,sales,15-Dec-23,C6,A4,Cinthol,4
18826,sales,15-Dec-23,C6,A5,Dove,5
18827,sales,15-Dec-23,C6,A6,Medimix,10
18828,sales,15-Dec-23,C7,A1,Hamam,2
18829,sales,15-Dec-23,C7,A2,LUX,6
18830,sales,15-Dec-23,C7,A3,Park Avenue,9
18831,sales,15-Dec-23,C7,A4,Cinthol,9
18832,sales,15-Dec-23,C7,A5,Dove,7
18833,sales,15-Dec-23,C7,A6,Medimix,7
18834,sales,15-Dec-23,C8,A1,Hamam,4
18835,sales,15-Dec-23,C8,A2,LUX,8
18836,sales,15-Dec-23,C8,A3,Park Avenue,6
18837,sales,15-Dec-23,C8,A4,Cinthol,10
18838,sales,15-Dec-23,C8,A5,Dove,1
18839,sales,15-Dec-23,C8,A6,Medimix,7
18840,sales,15-Dec-23,C9,A1,Hamam,2
18841,sales,15-Dec-23,C9,A2,LUX,5
18842,sales,15-Dec-23,C9,A3,Park Avenue,8
18843,sales,15-Dec-23,C9,A4,Cinthol,6
18844,sales,15-Dec-23,C9,A5,Dove,8
18845,sales,15-Dec-23,C9,A6,Medimix,1
18846,sales,16-Dec-23,C1,A1,Hamam,10
18847,sales,16-Dec-23,C1,A2,LUX,3
18848,sales,16-Dec-23,C1,A3,Park Avenue,4
18849,sales,16-Dec-23,C1,A4,Cinthol,3
18850,sales,16-Dec-23,C1,A5,Dove,10
18851,sales,16-Dec-23,C1,A6,Medimix,3
18852,sales,16-Dec-23,C2,A1,Hamam,6
18853,sales,16-Dec-23,C2,A2,LUX,9
18854,sales,16-Dec-23,C2,A3,Park Avenue,4
18855,sales,16-Dec-23,C2,A4,Cinthol,2
18856,sales,16-Dec-23,C2,A5,Dove,9
18857,sales,16-Dec-23,C2,A6,Medimix,3
18858,sales,16-Dec-23,C3,A1,Hamam,5
18859,sales,16-Dec-23,C3,A2,LUX,7
18860,sales,16-Dec-23,C3,A3,Park Avenue,5
18861,sales,16-Dec-23,C3,A4,Cinthol,10
18862,sales,16-Dec-23,C3,A5,Dove,1
18863,sales,16-Dec-23,C3,A6,Medimix,8
18864,sales,16-Dec-23,C4,A1,Hamam,2
18865,sales,16-Dec-23,C4,A2,LUX,8
18866,sales,16-Dec-23,C4,A3,Park Avenue,6
18867,sales,16-Dec-23,C4,A4,Cinthol,8
18868,sales,16-Dec-23,C4,A5,Dove,8
18869,sales,16-Dec-23,C4,A6,Medimix,9
18870,sales,16-Dec-23,C5,A1,Hamam,3
18871,sales,16-Dec-23,C5,A2,LUX,4
18872,sales,16-Dec-23,C5,A3,Park Avenue,8
18873,sales,16-Dec-23,C5,A4,Cinthol,10
18874,sales,16-Dec-23,C5,A5,Dove,7
18875,sales,16-Dec-23,C5,A6,Medimix,4
18876,sales,16-Dec-23,C6,A1,Hamam,1
18877,sales,16-Dec-23,C6,A2,LUX,3
18878,sales,16-Dec-23,C6,A3,Park Avenue,9
18879,sales,16-Dec-23,C6,A4,Cinthol,1
18880,sales,16-Dec-23,C6,A5,Dove,10
18881,sales,16-Dec-23,C6,A6,Medimix,9
18882,sales,16-Dec-23,C7,A1,Hamam,10
18883,sales,16-Dec-23,C7,A2,LUX,4
18884,sales,16-Dec-23,C7,A3,Park Avenue,1
18885,sales,16-Dec-23,C7,A4,Cinthol,7
18886,sales,16-Dec-23,C7,A5,Dove,6
18887,sales,16-Dec-23,C7,A6,Medimix,9
18888,sales,16-Dec-23,C8,A1,Hamam,3
18889,sales,16-Dec-23,C8,A2,LUX,7
18890,sales,16-Dec-23,C8,A3,Park Avenue,7
18891,sales,16-Dec-23,C8,A4,Cinthol,6
18892,sales,16-Dec-23,C8,A5,Dove,5
18893,sales,16-Dec-23,C8,A6,Medimix,3
18894,sales,16-Dec-23,C9,A1,Hamam,3
18895,sales,16-Dec-23,C9,A2,LUX,2
18896,sales,16-Dec-23,C9,A3,Park Avenue,5
18897,sales,16-Dec-23,C9,A4,Cinthol,9
18898,sales,16-Dec-23,C9,A5,Dove,9
18899,sales,16-Dec-23,C9,A6,Medimix,2
18900,sales,17-Dec-23,C1,A1,Hamam,9
18901,sales,17-Dec-23,C1,A2,LUX,8
18902,sales,17-Dec-23,C1,A3,Park Avenue,2
18903,sales,17-Dec-23,C1,A4,Cinthol,10
18904,sales,17-Dec-23,C1,A5,Dove,10
18905,sales,17-Dec-23,C1,A6,Medimix,5
18906,sales,17-Dec-23,C2,A1,Hamam,2
18907,sales,17-Dec-23,C2,A2,LUX,7
18908,sales,17-Dec-23,C2,A3,Park Avenue,1
18909,sales,17-Dec-23,C2,A4,Cinthol,7
18910,sales,17-Dec-23,C2,A5,Dove,7
18911,sales,17-Dec-23,C2,A6,Medimix,5
18912,sales,17-Dec-23,C3,A1,Hamam,3
18913,sales,17-Dec-23,C3,A2,LUX,4
18914,sales,17-Dec-23,C3,A3,Park Avenue,2
18915,sales,17-Dec-23,C3,A4,Cinthol,2
18916,sales,17-Dec-23,C3,A5,Dove,6
18917,sales,17-Dec-23,C3,A6,Medimix,3
18918,sales,17-Dec-23,C4,A1,Hamam,8
18919,sales,17-Dec-23,C4,A2,LUX,8
18920,sales,17-Dec-23,C4,A3,Park Avenue,10
18921,sales,17-Dec-23,C4,A4,Cinthol,9
18922,sales,17-Dec-23,C4,A5,Dove,7
18923,sales,17-Dec-23,C4,A6,Medimix,7
18924,sales,17-Dec-23,C5,A1,Hamam,4
18925,sales,17-Dec-23,C5,A2,LUX,2
18926,sales,17-Dec-23,C5,A3,Park Avenue,5
18927,sales,17-Dec-23,C5,A4,Cinthol,2
18928,sales,17-Dec-23,C5,A5,Dove,2
18929,sales,17-Dec-23,C5,A6,Medimix,1
18930,sales,17-Dec-23,C6,A1,Hamam,8
18931,sales,17-Dec-23,C6,A2,LUX,9
18932,sales,17-Dec-23,C6,A3,Park Avenue,1
18933,sales,17-Dec-23,C6,A4,Cinthol,2
18934,sales,17-Dec-23,C6,A5,Dove,7
18935,sales,17-Dec-23,C6,A6,Medimix,10
18936,sales,17-Dec-23,C7,A1,Hamam,3
18937,sales,17-Dec-23,C7,A2,LUX,9
18938,sales,17-Dec-23,C7,A3,Park Avenue,8
18939,sales,17-Dec-23,C7,A4,Cinthol,1
18940,sales,17-Dec-23,C7,A5,Dove,3
18941,sales,17-Dec-23,C7,A6,Medimix,5
18942,sales,17-Dec-23,C8,A1,Hamam,1
18943,sales,17-Dec-23,C8,A2,LUX,8
18944,sales,17-Dec-23,C8,A3,Park Avenue,4
18945,sales,17-Dec-23,C8,A4,Cinthol,2
18946,sales,17-Dec-23,C8,A5,Dove,7
18947,sales,17-Dec-23,C8,A6,Medimix,10
18948,sales,17-Dec-23,C9,A1,Hamam,10
18949,sales,17-Dec-23,C9,A2,LUX,6
18950,sales,17-Dec-23,C9,A3,Park Avenue,3
18951,sales,17-Dec-23,C9,A4,Cinthol,10
18952,sales,17-Dec-23,C9,A5,Dove,5
18953,sales,17-Dec-23,C9,A6,Medimix,5
18954,sales,18-Dec-23,C1,A1,Hamam,5
18955,sales,18-Dec-23,C1,A2,LUX,2
18956,sales,18-Dec-23,C1,A3,Park Avenue,3
18957,sales,18-Dec-23,C1,A4,Cinthol,3
18958,sales,18-Dec-23,C1,A5,Dove,7
18959,sales,18-Dec-23,C1,A6,Medimix,1
18960,sales,18-Dec-23,C2,A1,Hamam,8
18961,sales,18-Dec-23,C2,A2,LUX,5
18962,sales,18-Dec-23,C2,A3,Park Avenue,8
18963,sales,18-Dec-23,C2,A4,Cinthol,10
18964,sales,18-Dec-23,C2,A5,Dove,2
18965,sales,18-Dec-23,C2,A6,Medimix,1
18966,sales,18-Dec-23,C3,A1,Hamam,10
18967,sales,18-Dec-23,C3,A2,LUX,7
18968,sales,18-Dec-23,C3,A3,Park Avenue,9
18969,sales,18-Dec-23,C3,A4,Cinthol,7
18970,sales,18-Dec-23,C3,A5,Dove,1
18971,sales,18-Dec-23,C3,A6,Medimix,10
18972,sales,18-Dec-23,C4,A1,Hamam,1
18973,sales,18-Dec-23,C4,A2,LUX,10
18974,sales,18-Dec-23,C4,A3,Park Avenue,3
18975,sales,18-Dec-23,C4,A4,Cinthol,7
18976,sales,18-Dec-23,C4,A5,Dove,2
18977,sales,18-Dec-23,C4,A6,Medimix,2
18978,sales,18-Dec-23,C5,A1,Hamam,2
18979,sales,18-Dec-23,C5,A2,LUX,3
18980,sales,18-Dec-23,C5,A3,Park Avenue,10
18981,sales,18-Dec-23,C5,A4,Cinthol,10
18982,sales,18-Dec-23,C5,A5,Dove,3
18983,sales,18-Dec-23,C5,A6,Medimix,7
18984,sales,18-Dec-23,C6,A1,Hamam,3
18985,sales,18-Dec-23,C6,A2,LUX,2
18986,sales,18-Dec-23,C6,A3,Park Avenue,4
18987,sales,18-Dec-23,C6,A4,Cinthol,6
18988,sales,18-Dec-23,C6,A5,Dove,9
18989,sales,18-Dec-23,C6,A6,Medimix,10
18990,sales,18-Dec-23,C7,A1,Hamam,10
18991,sales,18-Dec-23,C7,A2,LUX,7
18992,sales,18-Dec-23,C7,A3,Park Avenue,8
18993,sales,18-Dec-23,C7,A4,Cinthol,8
18994,sales,18-Dec-23,C7,A5,Dove,6
18995,sales,18-Dec-23,C7,A6,Medimix,6
18996,sales,18-Dec-23,C8,A1,Hamam,8
18997,sales,18-Dec-23,C8,A2,LUX,7
18998,sales,18-Dec-23,C8,A3,Park Avenue,5
18999,sales,18-Dec-23,C8,A4,Cinthol,7
19000,sales,18-Dec-23,C8,A5,Dove,1
19001,sales,18-Dec-23,C8,A6,Medimix,10
19002,sales,18-Dec-23,C9,A1,Hamam,5
19003,sales,18-Dec-23,C9,A2,LUX,3
19004,sales,18-Dec-23,C9,A3,Park Avenue,3
19005,sales,18-Dec-23,C9,A4,Cinthol,7
19006,sales,18-Dec-23,C9,A5,Dove,7
19007,sales,18-Dec-23,C9,A6,Medimix,5
19008,sales,19-Dec-23,C1,A1,Hamam,7
19009,sales,19-Dec-23,C1,A2,LUX,9
19010,sales,19-Dec-23,C1,A3,Park Avenue,2
19011,sales,19-Dec-23,C1,A4,Cinthol,2
19012,sales,19-Dec-23,C1,A5,Dove,5
19013,sales,19-Dec-23,C1,A6,Medimix,10
19014,sales,19-Dec-23,C2,A1,Hamam,4
19015,sales,19-Dec-23,C2,A2,LUX,7
19016,sales,19-Dec-23,C2,A3,Park Avenue,3
19017,sales,19-Dec-23,C2,A4,Cinthol,8
19018,sales,19-Dec-23,C2,A5,Dove,4
19019,sales,19-Dec-23,C2,A6,Medimix,8
19020,sales,19-Dec-23,C3,A1,Hamam,5
19021,sales,19-Dec-23,C3,A2,LUX,10
19022,sales,19-Dec-23,C3,A3,Park Avenue,5
19023,sales,19-Dec-23,C3,A4,Cinthol,1
19024,sales,19-Dec-23,C3,A5,Dove,5
19025,sales,19-Dec-23,C3,A6,Medimix,4
19026,sales,19-Dec-23,C4,A1,Hamam,3
19027,sales,19-Dec-23,C4,A2,LUX,1
19028,sales,19-Dec-23,C4,A3,Park Avenue,8
19029,sales,19-Dec-23,C4,A4,Cinthol,8
19030,sales,19-Dec-23,C4,A5,Dove,4
19031,sales,19-Dec-23,C4,A6,Medimix,1
19032,sales,19-Dec-23,C5,A1,Hamam,2
19033,sales,19-Dec-23,C5,A2,LUX,2
19034,sales,19-Dec-23,C5,A3,Park Avenue,2
19035,sales,19-Dec-23,C5,A4,Cinthol,3
19036,sales,19-Dec-23,C5,A5,Dove,5
19037,sales,19-Dec-23,C5,A6,Medimix,7
19038,sales,19-Dec-23,C6,A1,Hamam,9
19039,sales,19-Dec-23,C6,A2,LUX,1
19040,sales,19-Dec-23,C6,A3,Park Avenue,6
19041,sales,19-Dec-23,C6,A4,Cinthol,8
19042,sales,19-Dec-23,C6,A5,Dove,1
19043,sales,19-Dec-23,C6,A6,Medimix,6
19044,sales,19-Dec-23,C7,A1,Hamam,3
19045,sales,19-Dec-23,C7,A2,LUX,4
19046,sales,19-Dec-23,C7,A3,Park Avenue,2
19047,sales,19-Dec-23,C7,A4,Cinthol,3
19048,sales,19-Dec-23,C7,A5,Dove,1
19049,sales,19-Dec-23,C7,A6,Medimix,10
19050,sales,19-Dec-23,C8,A1,Hamam,8
19051,sales,19-Dec-23,C8,A2,LUX,6
19052,sales,19-Dec-23,C8,A3,Park Avenue,5
19053,sales,19-Dec-23,C8,A4,Cinthol,7
19054,sales,19-Dec-23,C8,A5,Dove,3
19055,sales,19-Dec-23,C8,A6,Medimix,10
19056,sales,19-Dec-23,C9,A1,Hamam,1
19057,sales,19-Dec-23,C9,A2,LUX,8
19058,sales,19-Dec-23,C9,A3,Park Avenue,9
19059,sales,19-Dec-23,C9,A4,Cinthol,10
19060,sales,19-Dec-23,C9,A5,Dove,7
19061,sales,19-Dec-23,C9,A6,Medimix,5
19062,sales,20-Dec-23,C1,A1,Hamam,6
19063,sales,20-Dec-23,C1,A2,LUX,5
19064,sales,20-Dec-23,C1,A3,Park Avenue,1
19065,sales,20-Dec-23,C1,A4,Cinthol,3
19066,sales,20-Dec-23,C1,A5,Dove,7
19067,sales,20-Dec-23,C1,A6,Medimix,9
19068,sales,20-Dec-23,C2,A1,Hamam,10
19069,sales,20-Dec-23,C2,A2,LUX,4
19070,sales,20-Dec-23,C2,A3,Park Avenue,4
19071,sales,20-Dec-23,C2,A4,Cinthol,10
19072,sales,20-Dec-23,C2,A5,Dove,7
19073,sales,20-Dec-23,C2,A6,Medimix,2
19074,sales,20-Dec-23,C3,A1,Hamam,2
19075,sales,20-Dec-23,C3,A2,LUX,2
19076,sales,20-Dec-23,C3,A3,Park Avenue,1
19077,sales,20-Dec-23,C3,A4,Cinthol,4
19078,sales,20-Dec-23,C3,A5,Dove,6
19079,sales,20-Dec-23,C3,A6,Medimix,5
19080,sales,20-Dec-23,C4,A1,Hamam,5
19081,sales,20-Dec-23,C4,A2,LUX,4
19082,sales,20-Dec-23,C4,A3,Park Avenue,9
19083,sales,20-Dec-23,C4,A4,Cinthol,4
19084,sales,20-Dec-23,C4,A5,Dove,3
19085,sales,20-Dec-23,C4,A6,Medimix,3
19086,sales,20-Dec-23,C5,A1,Hamam,5
19087,sales,20-Dec-23,C5,A2,LUX,7
19088,sales,20-Dec-23,C5,A3,Park Avenue,8
19089,sales,20-Dec-23,C5,A4,Cinthol,4
19090,sales,20-Dec-23,C5,A5,Dove,8
19091,sales,20-Dec-23,C5,A6,Medimix,3
19092,sales,20-Dec-23,C6,A1,Hamam,6
19093,sales,20-Dec-23,C6,A2,LUX,6
19094,sales,20-Dec-23,C6,A3,Park Avenue,5
19095,sales,20-Dec-23,C6,A4,Cinthol,8
19096,sales,20-Dec-23,C6,A5,Dove,8
19097,sales,20-Dec-23,C6,A6,Medimix,6
19098,sales,20-Dec-23,C7,A1,Hamam,6
19099,sales,20-Dec-23,C7,A2,LUX,4
19100,sales,20-Dec-23,C7,A3,Park Avenue,4
19101,sales,20-Dec-23,C7,A4,Cinthol,2
19102,sales,20-Dec-23,C7,A5,Dove,7
19103,sales,20-Dec-23,C7,A6,Medimix,3
19104,sales,20-Dec-23,C8,A1,Hamam,2
19105,sales,20-Dec-23,C8,A2,LUX,5
19106,sales,20-Dec-23,C8,A3,Park Avenue,1
19107,sales,20-Dec-23,C8,A4,Cinthol,5
19108,sales,20-Dec-23,C8,A5,Dove,7
19109,sales,20-Dec-23,C8,A6,Medimix,2
19110,sales,20-Dec-23,C9,A1,Hamam,9
19111,sales,20-Dec-23,C9,A2,LUX,7
19112,sales,20-Dec-23,C9,A3,Park Avenue,3
19113,sales,20-Dec-23,C9,A4,Cinthol,1
19114,sales,20-Dec-23,C9,A5,Dove,2
19115,sales,20-Dec-23,C9,A6,Medimix,4
19116,sales,21-Dec-23,C1,A1,Hamam,9
19117,sales,21-Dec-23,C1,A2,LUX,3
19118,sales,21-Dec-23,C1,A3,Park Avenue,7
19119,sales,21-Dec-23,C1,A4,Cinthol,6
19120,sales,21-Dec-23,C1,A5,Dove,5
19121,sales,21-Dec-23,C1,A6,Medimix,4
19122,sales,21-Dec-23,C2,A1,Hamam,10
19123,sales,21-Dec-23,C2,A2,LUX,5
19124,sales,21-Dec-23,C2,A3,Park Avenue,8
19125,sales,21-Dec-23,C2,A4,Cinthol,4
19126,sales,21-Dec-23,C2,A5,Dove,10
19127,sales,21-Dec-23,C2,A6,Medimix,5
19128,sales,21-Dec-23,C3,A1,Hamam,1
19129,sales,21-Dec-23,C3,A2,LUX,6
19130,sales,21-Dec-23,C3,A3,Park Avenue,7
19131,sales,21-Dec-23,C3,A4,Cinthol,5
19132,sales,21-Dec-23,C3,A5,Dove,8
19133,sales,21-Dec-23,C3,A6,Medimix,10
19134,sales,21-Dec-23,C4,A1,Hamam,2
19135,sales,21-Dec-23,C4,A2,LUX,3
19136,sales,21-Dec-23,C4,A3,Park Avenue,8
19137,sales,21-Dec-23,C4,A4,Cinthol,9
19138,sales,21-Dec-23,C4,A5,Dove,6
19139,sales,21-Dec-23,C4,A6,Medimix,4
19140,sales,21-Dec-23,C5,A1,Hamam,3
19141,sales,21-Dec-23,C5,A2,LUX,8
19142,sales,21-Dec-23,C5,A3,Park Avenue,10
19143,sales,21-Dec-23,C5,A4,Cinthol,7
19144,sales,21-Dec-23,C5,A5,Dove,9
19145,sales,21-Dec-23,C5,A6,Medimix,1
19146,sales,21-Dec-23,C6,A1,Hamam,2
19147,sales,21-Dec-23,C6,A2,LUX,7
19148,sales,21-Dec-23,C6,A3,Park Avenue,6
19149,sales,21-Dec-23,C6,A4,Cinthol,5
19150,sales,21-Dec-23,C6,A5,Dove,10
19151,sales,21-Dec-23,C6,A6,Medimix,4
19152,sales,21-Dec-23,C7,A1,Hamam,5
19153,sales,21-Dec-23,C7,A2,LUX,5
19154,sales,21-Dec-23,C7,A3,Park Avenue,5
19155,sales,21-Dec-23,C7,A4,Cinthol,4
19156,sales,21-Dec-23,C7,A5,Dove,6
19157,sales,21-Dec-23,C7,A6,Medimix,10
19158,sales,21-Dec-23,C8,A1,Hamam,8
19159,sales,21-Dec-23,C8,A2,LUX,7
19160,sales,21-Dec-23,C8,A3,Park Avenue,1
19161,sales,21-Dec-23,C8,A4,Cinthol,3
19162,sales,21-Dec-23,C8,A5,Dove,7
19163,sales,21-Dec-23,C8,A6,Medimix,8
19164,sales,21-Dec-23,C9,A1,Hamam,8
19165,sales,21-Dec-23,C9,A2,LUX,1
19166,sales,21-Dec-23,C9,A3,Park Avenue,10
19167,sales,21-Dec-23,C9,A4,Cinthol,8
19168,sales,21-Dec-23,C9,A5,Dove,2
19169,sales,21-Dec-23,C9,A6,Medimix,10
19170,sales,22-Dec-23,C1,A1,Hamam,5
19171,sales,22-Dec-23,C1,A2,LUX,5
19172,sales,22-Dec-23,C1,A3,Park Avenue,4
19173,sales,22-Dec-23,C1,A4,Cinthol,3
19174,sales,22-Dec-23,C1,A5,Dove,10
